fips,mcc_raw,households,housing_units,peak,base,status,excluded,reason
23013,15343.0,17780.0,24331.0,20497.0,24331,housing_floor,False,
23015,23436.0,15848.0,23698.0,23921.0,23921,peak_floor,False,
23017,38205.0,23183.0,36355.0,25494.0,38205,mcc_ok,False,
23019,88128.0,63687.0,75119.0,65190.0,88128,mcc_ok,False,
23021,10203.0,7654.0,14655.0,25858.0,25858,excluded,True,peak_exceeds_base
23023,24839.0,16060.0,18999.0,17971.0,24839,mcc_ok,False,
23025,19524.0,22074.0,29929.0,27638.0,29929,housing_floor,False,
23027,22684.0,17263.0,22012.0,22738.0,22738,peak_floor,False,
23029,15144.0,13585.0,21723.0,13616.0,21723,housing_floor,False,
23031,76996.0,89404.0,112660.0,90611.0,112660,housing_floor,False,
24001,32504.0,27462.0,32882.0,9889.0,32882,housing_floor,False,
24003,253751.0,221704.0,233163.0,46003.0,253751,mcc_ok,False,
24005,370224.0,328611.0,349471.0,52297.0,370224,mcc_ok,False,
24009,39458.0,33284.0,35749.0,12581.0,39458,mcc_ok,False,
24011,17587.0,12013.0,13473.0,5791.0,17587,mcc_ok,False,
24013,71073.0,63318.0,65804.0,43380.0,71073,mcc_ok,False,
24015,57202.0,39338.0,43957.0,28527.0,57202,mcc_ok,False,
24017,73494.0,59205.0,62362.0,22010.0,73494,mcc_ok,False,
24019,18093.0,13216.0,16400.0,7837.0,18093,mcc_ok,False,
24021,132173.0,99891.0,104217.0,17733.0,132173,mcc_ok,False,
24023,13588.0,12448.0,18501.0,8670.0,18501,housing_floor,False,
24025,112536.0,98822.0,103552.0,45995.0,112536,mcc_ok,False,
24027,146094.0,119230.0,123428.0,23403.0,146094,mcc_ok,False,
24029,10903.0,8375.0,10320.0,3994.0,10903,mcc_ok,False,
24031,395748.0,385284.0,403643.0,120582.0,403643,housing_floor,False,
24033,349773.0,341057.0,359176.0,85071.0,359176,housing_floor,False,
24035,26465.0,19351.0,21405.0,14132.0,26465,mcc_ok,False,
24037,55898.0,41211.0,45665.0,20346.0,55898,mcc_ok,False,
24039,14318.0,8355.0,10938.0,4306.0,14318,mcc_ok,False,
24041,29180.0,16270.0,19606.0,11269.0,29180,mcc_ok,False,
24043,65276.0,59051.0,63701.0,21000.0,65276,mcc_ok,False,
24045,61546.0,39939.0,43708.0,25129.0,61546,mcc_ok,False,
24047,31542.0,23457.0,56399.0,20909.0,56399,housing_floor,False,
24510,277924.0,247232.0,293555.0,32673.0,293555,housing_floor,False,
25001,118437.0,99969.0,165068.0,273634.0,273634,excluded,True,peak_exceeds_base
25003,99023.0,56078.0,69762.0,25030.0,99023,mcc_ok,False,
25005,284254.0,229861.0,243297.0,105218.0,284254,mcc_ok,False,
25007,20864.0,6899.0,17621.0,15182.0,20864,mcc_ok,False,
25009,216314.0,310059.0,326936.0,112655.0,326936,housing_floor,False,
25011,57949.0,31234.0,34395.0,14345.0,57949,mcc_ok,False,
25013,196656.0,183380.0,196957.0,56663.0,196957,housing_floor,False,
25015,101974.0,61414.0,66174.0,29373.0,101974,mcc_ok,False,
25017,434426.0,629775.0,658555.0,148898.0,658555,housing_floor,False,
25019,680.0,4659.0,12287.0,13193.0,13193,peak_floor,False,
25021,326357.0,279104.0,291316.0,126740.0,326357,mcc_ok,False,
25023,281672.0,198937.0,215021.0,351202.0,351202,peak_floor,False,
25025,947211.0,319307.0,350419.0,27817.0,947211,mcc_ok,False,
25027,212617.0,330319.0,351506.0,70225.0,351506,housing_floor,False,
26001,6050.0,4832.0,10320.0,8243.0,10320,housing_floor,False,
26003,4553.0,3274.0,6208.0,5000.0,6208,housing_floor,False,
26005,86725.0,44621.0,51880.0,15922.0,86725,mcc_ok,False,
26007,18236.0,12721.0,15685.0,3528.0,18236,mcc_ok,False,
26009,15641.0,10741.0,17596.0,14851.0,17596,housing_floor,False,
26011,9864.0,6355.0,9554.0,8089.0,9864,mcc_ok,False,
26013,4824.0,3241.0,5079.0,1689.0,5079,housing_floor,False,
26015,41952.0,24286.0,27466.0,21659.0,41952,mcc_ok,False,
26017,66162.0,44999.0,48598.0,8337.0,66162,mcc_ok,False,
26019,9545.0,7173.0,12173.0,10566.0,12173,housing_floor,False,
26021,12805.0,63512.0,76948.0,19751.0,76948,housing_floor,False,
26023,30687.0,16769.0,20776.0,12027.0,30687,mcc_ok,False,
26025,92794.0,53050.0,59634.0,30725.0,92794,mcc_ok,False,
26027,3423.0,20779.0,25458.0,11912.0,25458,housing_floor,False,
26029,19983.0,12232.0,17487.0,12108.0,19983,mcc_ok,False,
26031,16118.0,10650.0,17727.0,20256.0,20256,peak_floor,False,
26033,32743.0,13747.0,20349.0,10448.0,32743,mcc_ok,False,
26035,18061.0,11935.0,21959.0,16368.0,21959,housing_floor,False,
26037,34028.0,31060.0,32897.0,8893.0,34028,mcc_ok,False,
26039,8218.0,5833.0,10243.0,10889.0,10889,peak_floor,False,
26041,24519.0,15851.0,19815.0,6367.0,24519,mcc_ok,False,
26043,12110.0,11560.0,13942.0,8521.0,13942,housing_floor,False,
26045,50376.0,45000.0,47562.0,21375.0,50376,mcc_ok,False,
26047,28796.0,14530.0,21791.0,17248.0,28796,mcc_ok,False,
26049,270247.0,166060.0,183775.0,26420.0,270247,mcc_ok,False,
26051,15201.0,10859.0,17001.0,9790.0,17001,housing_floor,False,
26053,7394.0,6937.0,10405.0,7636.0,10405,housing_floor,False,
26055,60521.0,38572.0,45840.0,11881.0,60521,mcc_ok,False,
26057,21004.0,14705.0,16060.0,5344.0,21004,mcc_ok,False,
26059,30914.0,17606.0,21440.0,17856.0,30914,mcc_ok,False,
26061,27579.0,14173.0,18687.0,18348.0,27579,mcc_ok,False,
26063,10545.0,13617.0,20402.0,65394.0,65394,excluded,True,peak_exceeds_base
26065,187698.0,115648.0,125391.0,53778.0,187698,mcc_ok,False,
26067,35242.0,22765.0,24674.0,14143.0,35242,mcc_ok,False,
26069,14310.0,11558.0,19943.0,14801.0,19943,housing_floor,False,
26071,5890.0,5190.0,8981.0,4599.0,8981,housing_floor,False,
26073,36507.0,24875.0,28580.0,9427.0,36507,mcc_ok,False,
26075,101260.0,62059.0,69095.0,47981.0,101260,mcc_ok,False,
26077,96417.0,105797.0,114093.0,51658.0,114093,housing_floor,False,
26079,10279.0,7377.0,11656.0,9531.0,11656,housing_floor,False,
26081,416077.0,252694.0,264944.0,110606.0,416077,mcc_ok,False,
26083,1356.0,1065.0,2286.0,2749.0,2749,peak_floor,False,
26085,9226.0,4549.0,13460.0,6444.0,13460,housing_floor,False,
26087,38363.0,34239.0,36839.0,15406.0,38363,mcc_ok,False,
26089,12357.0,9246.0,15474.0,10164.0,15474,housing_floor,False,
26091,34336.0,38626.0,43634.0,33294.0,43634,housing_floor,False,
26093,88113.0,74841.0,78706.0,38504.0,88113,mcc_ok,False,
26095,4746.0,2065.0,3852.0,1838.0,4746,mcc_ok,False,
26097,8757.0,5226.0,10572.0,7585.0,10572,housing_floor,False,
26099,404553.0,354251.0,369998.0,87071.0,404553,mcc_ok,False,
26101,15177.0,9927.0,15562.0,5707.0,15562,housing_floor,False,
26103,45262.0,27345.0,33584.0,12919.0,45262,mcc_ok,False,
26105,18909.0,12296.0,17451.0,11073.0,18909,mcc_ok,False,
26107,20608.0,16103.0,20986.0,9156.0,20986,housing_floor,False,
26109,12072.0,9971.0,13305.0,9199.0,13305,housing_floor,False,
26111,57350.0,34336.0,36927.0,13745.0,57350,mcc_ok,False,
26113,9559.0,5816.0,8665.0,6906.0,9559,mcc_ok,False,
26115,47260.0,62240.0,65946.0,31789.0,65946,housing_floor,False,
26117,33946.0,23984.0,27949.0,15525.0,33946,mcc_ok,False,
26119,6073.0,4678.0,8952.0,9552.0,9552,peak_floor,False,
26121,103718.0,66595.0,74639.0,36301.0,103718,mcc_ok,False,
26123,32058.0,19047.0,24689.0,14991.0,32058,mcc_ok,False,
26125,646293.0,524762.0,555313.0,159871.0,646293,mcc_ok,False,
26127,17738.0,9936.0,15612.0,7254.0,17738,mcc_ok,False,
26129,11681.0,9089.0,15346.0,9602.0,15346,housing_floor,False,
26131,4246.0,2872.0,5271.0,4600.0,5271,housing_floor,False,
26133,18272.0,8877.0,12619.0,9451.0,18272,mcc_ok,False,
26135,5044.0,3500.0,7749.0,8766.0,8766,peak_floor,False,
26137,19174.0,10766.0,14881.0,17912.0,19174,mcc_ok,False,
26139,120140.0,108362.0,114701.0,61143.0,120140,mcc_ok,False,
26141,8198.0,6110.0,9851.0,9962.0,9962,peak_floor,False,
26143,13780.0,11358.0,23182.0,19178.0,23182,housing_floor,False,
26145,132604.0,78000.0,86101.0,19531.0,132604,mcc_ok,False,
26147,71469.0,65989.0,72234.0,30637.0,72234,housing_floor,False,
26149,19440.0,23478.0,27198.0,13700.0,27198,housing_floor,False,
26151,12899.0,17296.0,21779.0,13303.0,21779,housing_floor,False,
26153,5611.0,3785.0,5987.0,2591.0,5987,housing_floor,False,
26155,41361.0,27925.0,30230.0,11085.0,41361,mcc_ok,False,
26157,16639.0,21518.0,23977.0,48127.0,48127,excluded,True,peak_exceeds_base
26159,18916.0,29609.0,37076.0,19203.0,37076,housing_floor,False,
26161,195553.0,148704.0,157103.0,79028.0,195553,mcc_ok,False,
26163,441528.0,688461.0,792169.0,311048.0,792169,housing_floor,False,
26165,21518.0,13167.0,16478.0,7547.0,21518,mcc_ok,False,
27001,11677.0,6797.0,14197.0,3820.0,14197,housing_floor,False,
27003,159251.0,134390.0,138533.0,32549.0,159251,mcc_ok,False,
27005,24622.0,14134.0,19673.0,3054.0,24622,mcc_ok,False,
27007,29065.0,17870.0,21403.0,22983.0,29065,mcc_ok,False,
27009,19602.0,16312.0,17318.0,7170.0,19602,mcc_ok,False,
27011,1766.0,2242.0,2980.0,387.0,2980,housing_floor,False,
27013,34191.0,27110.0,29264.0,10374.0,34191,mcc_ok,False,
27015,12921.0,10926.0,11765.0,315.0,12921,mcc_ok,False,
27017,22459.0,13795.0,15739.0,7550.0,22459,mcc_ok,False,
27019,43054.0,39293.0,40570.0,9060.0,43054,mcc_ok,False,
27021,23771.0,12482.0,24136.0,14111.0,24136,housing_floor,False,
27023,5934.0,5206.0,5640.0,2636.0,5934,mcc_ok,False,
27025,23550.0,20911.0,22443.0,11215.0,23550,mcc_ok,False,
27027,26598.0,25512.0,26987.0,6436.0,26987,housing_floor,False,
27029,5121.0,3196.0,4464.0,464.0,5121,mcc_ok,False,
27031,4280.0,2672.0,5982.0,,5982,housing_floor,False,
27033,5353.0,4613.0,5157.0,484.0,5353,mcc_ok,False,
27035,48618.0,28141.0,41796.0,14167.0,48618,mcc_ok,False,
27037,193827.0,169404.0,174164.0,21324.0,193827,mcc_ok,False,
27039,6199.0,7827.0,8334.0,3852.0,8334,housing_floor,False,
27041,23496.0,17252.0,21881.0,8645.0,23496,mcc_ok,False,
27043,5867.0,6006.0,6915.0,513.0,6915,housing_floor,False,
27045,6865.0,8460.0,9609.0,759.0,9609,housing_floor,False,
27047,16219.0,12890.0,14150.0,4278.0,16219,mcc_ok,False,
27049,13457.0,19633.0,20905.0,6751.0,20905,housing_floor,False,
27051,3371.0,2540.0,3166.0,3957.0,3957,peak_floor,False,
27053,624985.0,529029.0,556973.0,84596.0,624985,mcc_ok,False,
27055,6647.0,8028.0,8725.0,2887.0,8725,housing_floor,False,
27057,16671.0,8778.0,14729.0,6882.0,16671,mcc_ok,False,
27059,20627.0,15572.0,16682.0,7884.0,20627,mcc_ok,False,
27061,22613.0,18121.0,25595.0,7982.0,25595,housing_floor,False,
27063,5169.0,4391.0,4912.0,578.0,5169,mcc_ok,False,
27065,7031.0,6518.0,7770.0,2678.0,7770,housing_floor,False,
27067,20235.0,17128.0,20032.0,6530.0,20235,mcc_ok,False,
27069,2662.0,1722.0,2282.0,941.0,2662,mcc_ok,False,
27071,9083.0,5703.0,7440.0,4815.0,9083,mcc_ok,False,
27073,1882.0,2838.0,3483.0,1717.0,3483,housing_floor,False,
27075,5952.0,5036.0,7379.0,2933.0,7379,housing_floor,False,
27077,2644.0,1632.0,3436.0,,3436,housing_floor,False,
27079,11683.0,11340.0,12889.0,5097.0,12889,housing_floor,False,
27081,2548.0,2433.0,3062.0,1905.0,3062,housing_floor,False,
27083,12443.0,9924.0,11188.0,1594.0,12443,mcc_ok,False,
27085,16570.0,14825.0,15869.0,3372.0,16570,mcc_ok,False,
27087,4068.0,1879.0,2569.0,1887.0,4068,mcc_ok,False,
27089,3652.0,3746.0,4430.0,588.0,4430,housing_floor,False,
27091,10513.0,8870.0,9737.0,1248.0,10513,mcc_ok,False,
27093,9659.0,8975.0,10618.0,1632.0,10618,housing_floor,False,
27095,16515.0,10546.0,12875.0,4552.0,16515,mcc_ok,False,
27097,19525.0,13718.0,16130.0,6210.0,19525,mcc_ok,False,
27099,17846.0,15653.0,16933.0,2412.0,17846,mcc_ok,False,
27101,5226.0,3532.0,4418.0,3967.0,5226,mcc_ok,False,
27103,15048.0,12913.0,13461.0,2533.0,15048,mcc_ok,False,
27105,9001.0,7689.0,8424.0,1158.0,9001,mcc_ok,False,
27107,1952.0,2660.0,3213.0,928.0,3213,housing_floor,False,
27109,76519.0,65970.0,69216.0,7643.0,76519,mcc_ok,False,
27111,43936.0,24910.0,36513.0,13256.0,43936,mcc_ok,False,
27113,7940.0,6150.0,6673.0,50.0,7940,mcc_ok,False,
27115,16386.0,11380.0,17017.0,9417.0,17017,housing_floor,False,
27117,4666.0,3965.0,4339.0,4235.0,4666,mcc_ok,False,
27119,19237.0,12472.0,14672.0,4470.0,19237,mcc_ok,False,
27121,5930.0,4897.0,6375.0,4005.0,6375,housing_floor,False,
27123,257190.0,216969.0,229364.0,59372.0,257190,mcc_ok,False,
27125,2280.0,1638.0,1872.0,2449.0,2449,peak_floor,False,
27127,7964.0,6075.0,7110.0,1312.0,7964,mcc_ok,False,
27129,6578.0,5876.0,6950.0,3897.0,6950,housing_floor,False,
27131,29247.0,23265.0,25064.0,12884.0,29247,mcc_ok,False,
27133,4958.0,3923.0,4236.0,4613.0,4958,mcc_ok,False,
27135,7663.0,5833.0,7159.0,683.0,7663,mcc_ok,False,
27137,127172.0,85726.0,103719.0,34294.0,127172,mcc_ok,False,
27139,61831.0,53014.0,54650.0,24158.0,61831,mcc_ok,False,
27141,41598.0,34379.0,36034.0,11080.0,41598,mcc_ok,False,
27143,6912.0,5882.0,6462.0,3297.0,6912,mcc_ok,False,
27145,79310.0,60509.0,65786.0,12381.0,79310,mcc_ok,False,
27147,17365.0,15011.0,15731.0,700.0,17365,mcc_ok,False,
27149,6634.0,3798.0,4202.0,3612.0,6634,mcc_ok,False,
27151,5384.0,4154.0,4683.0,1985.0,5384,mcc_ok,False,
27153,13003.0,9767.0,12841.0,4804.0,13003,mcc_ok,False,
27155,2357.0,1433.0,1889.0,1836.0,2357,mcc_ok,False,
27157,10731.0,9229.0,10183.0,4557.0,10731,mcc_ok,False,
27159,8800.0,5734.0,6971.0,2087.0,8800,mcc_ok,False,
27161,7916.0,7493.0,7899.0,2374.0,7916,mcc_ok,False,
27163,109959.0,101177.0,104880.0,28463.0,109959,mcc_ok,False,
27165,4294.0,4301.0,4879.0,462.0,4879,housing_floor,False,
27167,3109.0,2667.0,2992.0,664.0,3109,mcc_ok,False,
27169,21651.0,20215.0,21702.0,4068.0,21702,housing_floor,False,
27171,63435.0,51523.0,54942.0,16996.0,63435,mcc_ok,False,
27173,2324.0,3978.0,4526.0,1654.0,4526,housing_floor,False,
28001,17358.0,11618.0,14893.0,11766.0,17358,mcc_ok,False,
28003,19940.0,13975.0,16256.0,1615.0,19940,mcc_ok,False,
28005,6825.0,5834.0,7231.0,7415.0,7415,peak_floor,False,
28007,9398.0,6311.0,8354.0,7692.0,9398,mcc_ok,False,
28009,3973.0,3086.0,4080.0,854.0,4080,housing_floor,False,
28011,14482.0,11704.0,13685.0,12347.0,14482,mcc_ok,False,
28013,7468.0,5641.0,6743.0,39.0,7468,mcc_ok,False,
28015,4105.0,4037.0,4946.0,945.0,4946,housing_floor,False,
28017,11632.0,6767.0,7794.0,518.0,11632,mcc_ok,False,
28019,3216.0,3532.0,4350.0,3888.0,4350,housing_floor,False,
28021,5967.0,2624.0,3948.0,4749.0,5967,mcc_ok,False,
28023,7062.0,6117.0,7631.0,5565.0,7631,housing_floor,False,
28025,9476.0,7582.0,9018.0,2266.0,9476,mcc_ok,False,
28027,12025.0,8387.0,10200.0,2678.0,12025,mcc_ok,False,
28029,17728.0,9841.0,12411.0,12611.0,17728,mcc_ok,False,
28031,9565.0,6954.0,8335.0,13579.0,13579,peak_floor,False,
28033,95122.0,68353.0,72572.0,9224.0,95122,mcc_ok,False,
28035,44433.0,29351.0,33542.0,13390.0,44433,mcc_ok,False,
28037,4359.0,2974.0,4287.0,7470.0,7470,excluded,True,peak_exceeds_base
28039,9353.0,8978.0,10256.0,14673.0,14673,peak_floor,False,
28041,5264.0,3910.0,5124.0,6467.0,6467,peak_floor,False,
28043,11017.0,8434.0,10408.0,9477.0,11017,mcc_ok,False,
28045,24430.0,19386.0,22895.0,20924.0,24430,mcc_ok,False,
28047,109081.0,80191.0,92309.0,97348.0,109081,mcc_ok,False,
28049,122216.0,89585.0,106047.0,35551.0,122216,mcc_ok,False,
28051,6634.0,5798.0,7569.0,3987.0,7569,housing_floor,False,
28053,3331.0,2991.0,3551.0,2449.0,3551,housing_floor,False,
28055,641.0,392.0,449.0,1.0,641,mcc_ok,False,
28057,10400.0,8976.0,10462.0,1676.0,10462,housing_floor,False,
28059,57806.0,55373.0,62473.0,54222.0,62473,housing_floor,False,
28061,9808.0,6447.0,8068.0,12351.0,12351,peak_floor,False,
28063,4028.0,2530.0,3381.0,4396.0,4396,peak_floor,False,
28065,5468.0,4453.0,5659.0,5670.0,5670,peak_floor,False,
28067,46108.0,24323.0,28620.0,9977.0,46108,mcc_ok,False,
28069,4913.0,3143.0,3958.0,7947.0,7947,excluded,True,peak_exceeds_base
28071,36780.0,18702.0,28147.0,9154.0,36780,mcc_ok,False,
28073,31120.0,24896.0,27319.0,8781.0,31120,mcc_ok,False,
28075,30152.0,28349.0,33586.0,33939.0,33939,peak_floor,False,
28077,6452.0,4473.0,5770.0,5128.0,6452,mcc_ok,False,
28079,13509.0,7369.0,9044.0,6252.0,13509,mcc_ok,False,
28081,50449.0,32001.0,37310.0,4969.0,50449,mcc_ok,False,
28083,20294.0,9656.0,12666.0,680.0,20294,mcc_ok,False,
28085,20482.0,13070.0,15817.0,21819.0,21819,peak_floor,False,
28087,33297.0,22651.0,26973.0,5628.0,33297,mcc_ok,False,
28089,32775.0,42182.0,46174.0,16661.0,46174,housing_floor,False,
28091,11625.0,9102.0,11164.0,6669.0,11625,mcc_ok,False,
28093,19527.0,12797.0,15156.0,909.0,19527,mcc_ok,False,
28095,18680.0,13410.0,16739.0,1266.0,18680,mcc_ok,False,
28097,4275.0,3830.0,5281.0,3558.0,5281,housing_floor,False,
28099,24825.0,10199.0,12081.0,14123.0,24825,mcc_ok,False,
28101,12693.0,7706.0,9113.0,10028.0,12693,mcc_ok,False,
28103,4707.0,3696.0,4745.0,6814.0,6814,peak_floor,False,
28105,33356.0,21165.0,25185.0,5380.0,33356,mcc_ok,False,
28107,20337.0,12392.0,14647.0,9209.0,20337,mcc_ok,False,
28109,28954.0,21188.0,24869.0,20988.0,28954,mcc_ok,False,
28111,4806.0,4462.0,5453.0,4597.0,5453,housing_floor,False,
28113,23013.0,14745.0,19014.0,12148.0,23013,mcc_ok,False,
28115,18046.0,11630.0,13915.0,1599.0,18046,mcc_ok,False,
28117,13420.0,9296.0,11008.0,209.0,13420,mcc_ok,False,
28119,1880.0,2656.0,3065.0,3220.0,3220,peak_floor,False,
28121,84285.0,58982.0,63629.0,30636.0,84285,mcc_ok,False,
28123,17935.0,9696.0,11377.0,14747.0,17935,mcc_ok,False,
28125,2219.0,1374.0,1705.0,1994.0,2219,mcc_ok,False,
28127,15818.0,9534.0,11643.0,10727.0,15818,mcc_ok,False,
28129,7211.0,5450.0,6690.0,6211.0,7211,mcc_ok,False,
28131,7460.0,6517.0,7536.0,8600.0,8600,peak_floor,False,
28133,11919.0,8136.0,9426.0,3876.0,11919,mcc_ok,False,
28135,5372.0,4301.0,5486.0,6026.0,6026,peak_floor,False,
28137,16303.0,10496.0,11397.0,8659.0,16303,mcc_ok,False,
28139,15158.0,8091.0,9891.0,9128.0,15158,mcc_ok,False,
28141,12179.0,8463.0,10522.0,1.0,12179,mcc_ok,False,
28143,3630.0,3595.0,4637.0,2402.0,4637,housing_floor,False,
28145,7351.0,10227.0,12132.0,2494.0,12132,housing_floor,False,
28147,6910.0,5290.0,6882.0,6121.0,6910,mcc_ok,False,
28149,22742.0,16823.0,21533.0,10297.0,22742,mcc_ok,False,
28151,25115.0,17290.0,20927.0,7640.0,25115,mcc_ok,False,
28153,10874.0,7410.0,9086.0,3668.0,10874,mcc_ok,False,
28155,5545.0,4065.0,5064.0,2810.0,5545,mcc_ok,False,
28157,4817.0,3264.0,4600.0,6547.0,6547,peak_floor,False,
28159,13238.0,7131.0,8228.0,10567.0,13238,mcc_ok,False,
28161,7274.0,5106.0,6437.0,3395.0,7274,mcc_ok,False,
28163,10785.0,8807.0,10418.0,1148.0,10785,mcc_ok,False,
29001,12158.0,8864.0,11354.0,4172.0,12158,mcc_ok,False,
29003,3774.0,6865.0,7532.0,5364.0,7532,housing_floor,False,
29005,2620.0,2351.0,2746.0,2192.0,2746,housing_floor,False,
29007,11963.0,8968.0,10563.0,3472.0,11963,mcc_ok,False,
29009,15070.0,13415.0,17030.0,9428.0,17030,housing_floor,False,
29011,4120.0,4477.0,5311.0,4086.0,5311,housing_floor,False,
29013,4227.0,5929.0,7225.0,2782.0,7225,housing_floor,False,
29015,6716.0,8146.0,13591.0,16454.0,16454,peak_floor,False,
29017,5897.0,3791.0,5079.0,3942.0,5897,mcc_ok,False,
29019,121913.0,74269.0,80187.0,311925.0,311925,excluded,True,peak_exceeds_base
29021,22707.0,33363.0,38368.0,23498.0,38368,housing_floor,False,
29023,33933.0,16269.0,19336.0,9072.0,33933,mcc_ok,False,
29025,3643.0,3480.0,4260.0,2772.0,4260,housing_floor,False,
29027,28884.0,15981.0,18573.0,4341.0,28884,mcc_ok,False,
29029,19007.0,16494.0,39729.0,15203.0,39729,housing_floor,False,
29031,34407.0,31578.0,35506.0,7864.0,35506,housing_floor,False,
29033,2981.0,3367.0,4381.0,2368.0,4381,housing_floor,False,
29035,3796.0,1925.0,2705.0,2876.0,3796,mcc_ok,False,
29037,32470.0,41524.0,44013.0,28647.0,44013,housing_floor,False,
29039,8461.0,5476.0,6953.0,1595.0,8461,mcc_ok,False,
29041,2603.0,2591.0,3819.0,2572.0,3819,housing_floor,False,
29043,22569.0,33411.0,35348.0,16187.0,35348,housing_floor,False,
29045,4000.0,2300.0,3237.0,2619.0,4000,mcc_ok,False,
29047,96031.0,99501.0,105571.0,25403.0,105571,housing_floor,False,
29049,9383.0,8047.0,8955.0,4619.0,9383,mcc_ok,False,
29051,39963.0,30151.0,33304.0,13018.0,39963,mcc_ok,False,
29053,7941.0,6125.0,7305.0,2929.0,7941,mcc_ok,False,
29055,7305.0,9285.0,11435.0,3300.0,11435,housing_floor,False,
29057,2505.0,3020.0,3792.0,1708.0,3792,housing_floor,False,
29059,5897.0,6604.0,7597.0,4000.0,7597,housing_floor,False,
29061,2908.0,3016.0,4125.0,1409.0,4125,housing_floor,False,
29063,4865.0,3715.0,4255.0,1509.0,4865,mcc_ok,False,
29065,4781.0,5825.0,6849.0,3834.0,6849,housing_floor,False,
29067,5733.0,4616.0,5419.0,1649.0,5733,mcc_ok,False,
29069,19180.0,11134.0,13492.0,2978.0,19180,mcc_ok,False,
29071,46672.0,41512.0,45420.0,15908.0,46672,mcc_ok,False,
29073,6636.0,5970.0,7615.0,3118.0,7615,housing_floor,False,
29075,1088.0,2347.0,2934.0,995.0,2934,housing_floor,False,
29077,164114.0,131109.0,136889.0,51043.0,164114,mcc_ok,False,
29079,7058.0,3806.0,4848.0,687.0,7058,mcc_ok,False,
29081,4010.0,3013.0,4041.0,967.0,4041,housing_floor,False,
29083,6221.0,9241.0,10704.0,4882.0,10704,housing_floor,False,
29085,2972.0,3504.0,5547.0,1944.0,5547,housing_floor,False,
29087,1600.0,1744.0,2440.0,2491.0,2491,peak_floor,False,
29089,4125.0,3350.0,4387.0,2708.0,4387,housing_floor,False,
29091,23483.0,15433.0,18081.0,7032.0,23483,mcc_ok,False,
29093,5709.0,3821.0,4730.0,4029.0,5709,mcc_ok,False,
29095,202364.0,298908.0,330584.0,89477.0,330584,housing_floor,False,
29097,14537.0,47481.0,53018.0,4570.0,53018,housing_floor,False,
29099,108266.0,86455.0,92590.0,29155.0,108266,mcc_ok,False,
29101,19137.0,20613.0,22605.0,5034.0,22605,housing_floor,False,
29103,2220.0,1154.0,1952.0,1156.0,2220,mcc_ok,False,
29105,21648.0,14345.0,15935.0,4818.0,21648,mcc_ok,False,
29107,10521.0,12165.0,14151.0,3823.0,14151,housing_floor,False,
29109,9841.0,14629.0,16267.0,10668.0,16267,housing_floor,False,
29111,6054.0,3329.0,4334.0,1837.0,6054,mcc_ok,False,
29113,24425.0,21961.0,23363.0,9501.0,24425,mcc_ok,False,
29115,4038.0,4773.0,6011.0,3108.0,6011,housing_floor,False,
29117,8648.0,5463.0,6394.0,1276.0,8648,mcc_ok,False,
29119,177579.0,8399.0,9782.0,5955.0,177579,mcc_ok,False,
29121,8853.0,5848.0,7442.0,2611.0,8853,mcc_ok,False,
29123,8568.0,4633.0,5854.0,4201.0,8568,mcc_ok,False,
29125,3269.0,3602.0,4290.0,1428.0,4290,housing_floor,False,
29127,13104.0,11295.0,12874.0,1723.0,13104,mcc_ok,False,
29129,1937.0,1253.0,1929.0,86.0,1937,mcc_ok,False,
29131,12538.0,10116.0,12501.0,4791.0,12538,mcc_ok,False,
29133,5838.0,4612.0,5303.0,4773.0,5838,mcc_ok,False,
29135,7207.0,5691.0,6178.0,1356.0,7207,mcc_ok,False,
29137,3068.0,3425.0,4493.0,1039.0,4493,housing_floor,False,
29139,5285.0,4644.0,5798.0,3497.0,5798,housing_floor,False,
29141,10004.0,7820.0,15171.0,3395.0,15171,housing_floor,False,
29143,9169.0,6769.0,7919.0,4023.0,9169,mcc_ok,False,
29145,12246.0,21991.0,24636.0,7559.0,24636,housing_floor,False,
29147,5492.0,8261.0,9465.0,4988.0,9465,housing_floor,False,
29149,4069.0,3383.0,4380.0,3780.0,4380,housing_floor,False,
29151,5974.0,5220.0,6503.0,1978.0,6503,housing_floor,False,
29153,4000.0,3654.0,5059.0,2319.0,5059,housing_floor,False,
29155,7582.0,6275.0,7542.0,6467.0,7582,mcc_ok,False,
29157,11694.0,7329.0,8491.0,8489.0,11694,mcc_ok,False,
29159,14790.0,16696.0,18562.0,4953.0,18562,housing_floor,False,
29161,22129.0,17730.0,20194.0,4532.0,22129,mcc_ok,False,
