fips,NAME,mcc,households,housing_units,population,peak,ratio_hh,base_repaired,corrupt_outage
42099,"Perry County, Pennsylvania",21128.0,18066,19943,45941,13579,1.1694896490645412,21128.0,False
28005,"Amite County, Mississippi",6825.0,5834,7231,12683,7415,1.169866300994172,6825.0,True
27105,"Nobles County, Minnesota",9001.0,7689,8424,22194,1158,1.1706333723501106,9001.0,False
48289,"Leon County, Texas",7489.0,6397,8987,15928,12100,1.1707050179771767,7489.0,True
13273,"Terrell County, Georgia",3865.0,3300,4245,9004,5810,1.1712121212121211,3865.0,True
48305,"Lynn County, Texas",2405.0,2053,2535,5619,4549,1.1714564052605942,2405.0,True
20097,"Kiowa County, Kansas",1086.0,927,1158,2445,111,1.1715210355987056,1086.0,False
22113,"Vermilion Parish, Louisiana",25435.0,21704,25735,57202,18996,1.1719037965352008,25435.0,False
39123,"Ottawa County, Ohio",21110.0,17995,28626,40367,23967,1.1731036398999721,21110.0,True
5017,"Chicot County, Arkansas",4703.0,4008,5131,10234,4313,1.1734031936127745,4703.0,False
18075,"Jay County, Indiana",9495.0,8091,8919,20451,2557,1.1735261401557286,9495.0,False
42039,"Crawford County, Pennsylvania",38952.0,33191,42234,83876,23746,1.173571148805399,38952.0,False
5075,"Lawrence County, Arkansas",7466.0,6359,7556,16258,6422,1.174083975467841,7466.0,False
21239,"Woodford County, Kentucky",12322.0,10493,11501,26886,13455,1.174306680644239,12322.0,True
18109,"Morgan County, Indiana",31873.0,27138,29442,71757,12304,1.1744785909057411,31873.0,False
46097,"Miner County, South Dakota",1069.0,910,1214,2312,904,1.1747252747252748,1069.0,False
42111,"Somerset County, Pennsylvania",34025.0,28956,37796,73802,9603,1.1750587097665424,34025.0,False
27143,"Sibley County, Minnesota",6912.0,5882,6462,14950,3297,1.1751105066303977,6912.0,False
21101,"Henderson County, Kentucky",21493.0,18285,20098,44770,10749,1.1754443532950505,21493.0,False
51595,"Emporia city, Virginia",2639.0,2245,2810,5680,1898,1.175501113585746,2639.0,False
53015,"Cowlitz County, Washington",50751.0,43167,45540,110621,12176,1.175689763013413,50751.0,False
47147,"Robertson County, Tennessee",31945.0,27154,28703,73297,9442,1.1764380938351624,31945.0,False
13289,"Twiggs County, Georgia",3412.0,2900,4047,7955,1505,1.176551724137931,3412.0,False
45083,"Spartanburg County, South Carolina",147558.0,125394,138058,330119,183816,1.1767548686540026,147558.0,True
27117,"Pipestone County, Minnesota",4666.0,3965,4339,9380,4235,1.176796973518285,4666.0,False
27063,"Jackson County, Minnesota",5169.0,4391,4912,9990,578,1.177180596675017,5169.0,False
26093,"Livingston County, Michigan",88113.0,74841,78706,194302,38504,1.1773359522187037,88113.0,False
6059,"Orange County, California",1255530.0,1066286,1130658,3175227,253449,1.1774795880279776,1255530.0,False
47175,"Van Buren County, Tennessee",2866.0,2434,2896,6182,3165,1.1774856203779787,2866.0,True
21039,"Carlisle County, Kentucky",2244.0,1905,2305,4782,2972,1.1779527559055119,2244.0,True
20175,"Seward County, Kansas",8330.0,7071,8268,21942,10,1.1780511950219206,8330.0,False
39107,"Mercer County, Ohio",18878.0,16022,17898,42321,8809,1.1782548995131694,18878.0,False
18111,"Newton County, Indiana",6445.0,5469,6037,13829,3601,1.178460413238252,6445.0,False
22067,"Morehouse Parish, Louisiana",11166.0,9474,11913,25438,11197,1.1785940468651046,11166.0,True
32021,"Mineral County, Nevada",2219.0,1881,2403,4568,2559,1.179691653375864,2219.0,True
33011,"Hillsborough County, New Hampshire",196402.0,166344,175630,422733,78205,1.1806978310008176,196402.0,False
38073,"Ransom County, North Dakota",2772.0,2347,2552,5663,2462,1.1810822326374095,2772.0,False
27053,"Hennepin County, Minnesota",624985.0,529029,556973,1270787,84596,1.1813813609461863,624985.0,False
27067,"Kandiyohi County, Minnesota",20235.0,17128,20032,43686,6530,1.1813988790284913,20235.0,False
30061,"Mineral County, Montana",2455.0,2078,2565,4652,5763,1.181424446583253,2455.0,True
47157,"Shelby County, Tennessee",422904.0,357839,401041,926440,155108,1.1818275816777937,422904.0,False
27075,"Lake County, Minnesota",5952.0,5036,7379,10915,2933,1.1818903891977761,5952.0,False
31095,"Jefferson County, Nebraska",3690.0,3122,3683,7185,1055,1.1819346572709801,3690.0,False
5117,"Prairie County, Arkansas",3917.0,3314,4105,8217,5320,1.1819553409776704,3917.0,True
51610,"Falls Church city, Virginia",6786.0,5740,6127,14576,5829,1.1822299651567945,6786.0,False
36095,"Schoharie County, New York",14522.0,12283,16517,29970,14083,1.1822844581942522,14522.0,False
27015,"Brown County, Minnesota",12921.0,10926,11765,25880,315,1.1825919824272377,12921.0,False
31155,"Saunders County, Nebraska",10400.0,8789,10032,22374,8074,1.1832973034474912,10400.0,False
18067,"Howard County, Indiana",41367.0,34957,39613,83452,26416,1.183368137998112,41367.0,False
21055,"Crittenden County, Kentucky",4136.0,3495,4344,8979,2863,1.1834048640915593,4136.0,False
36049,"Lewis County, New York",12631.0,10672,15501,26690,6974,1.183564467766117,12631.0,False
24001,"Allegany County, Maryland",32504.0,27462,32882,68161,9889,1.1835991551962712,32504.0,False
17149,"Pike County, Illinois",6793.0,5734,7308,14776,4777,1.1846878269968608,6793.0,False
25001,"Barnstable County, Massachusetts",118437.0,99969,165068,229436,273634,1.1847372685532516,118437.0,True
27003,"Anoka County, Minnesota",159251.0,134390,138533,363985,32549,1.1849914428156856,159251.0,False
37047,"Columbus County, North Carolina",22736.0,19185,23641,50827,28889,1.1850925201980713,22736.0,True
27091,"Martin County, Minnesota",10513.0,8870,9737,19960,1248,1.1852311161217588,10513.0,False
27123,"Ramsey County, Minnesota",257190.0,216969,229364,547202,59372,1.1853767128022896,257190.0,False
21219,"Todd County, Kentucky",5306.0,4476,5143,12281,6143,1.1854334226988383,5306.0,True
39095,"Lucas County, Ohio",215018.0,181383,200495,430014,31071,1.1854363418843001,215018.0,False
24009,"Calvert County, Maryland",39458.0,33284,35749,93244,12581,1.1854945319072228,39458.0,False
12129,"Wakulla County, Florida",14148.0,11932,13843,33732,19209,1.1857190747569561,14148.0,True
6073,"San Diego County, California",1362929.0,1149157,1230349,3289701,74451,1.18602506010928,1362929.0,False
42057,"Fulton County, Pennsylvania",7267.0,6126,7119,14545,2709,1.1862553052562848,7267.0,False
47037,"Davidson County, Tennessee",359052.0,302663,333753,709786,132893,1.1863095257761933,359052.0,False
5007,"Benton County, Arkansas",123593.0,104164,114425,286528,74812,1.1865231749932799,123593.0,False
5041,"Desha County, Arkansas",5462.0,4603,5828,11285,5867,1.186617423419509,5462.0,True
12005,"Bay County, Florida",88692.0,74678,104428,181055,100592,1.1876590160422078,88692.0,True
31133,"Pawnee County, Nebraska",1271.0,1070,1418,2553,1936,1.1878504672897197,1271.0,True
33005,"Cheshire County, New Hampshire",36014.0,30307,35706,76610,19245,1.188306331870525,36014.0,False
13127,"Glynn County, Georgia",40392.0,33991,42418,84566,46361,1.1883145538524904,40392.0,True
12105,"Polk County, Florida",313954.0,264145,320023,736229,209976,1.188566885612069,313954.0,False
21229,"Washington County, Kentucky",5512.0,4635,5206,12025,6505,1.189212513484358,5512.0,True
48025,"Bee County, Texas",10187.0,8563,10591,30977,27409,1.189653158939624,10187.0,True
13103,"Effingham County, Georgia",27148.0,22820,24567,65314,28667,1.18965819456617,27148.0,True
17035,"Cumberland County, Illinois",4929.0,4142,4734,10447,2378,1.1900048285852245,4929.0,False
13043,"Candler County, Georgia",4883.0,4103,4640,10946,5898,1.190104801364855,4883.0,True
21191,"Pendleton County, Kentucky",6272.0,5270,6278,14638,2821,1.1901328273244782,6272.0,False
53035,"Kitsap County, Washington",126242.0,106031,113930,275411,65654,1.1906140656977677,126242.0,False
8035,"Douglas County, Colorado",157251.0,131971,136554,360206,42412,1.1915572360594373,157251.0,False
39015,"Brown County, Ohio",20209.0,16958,19374,43715,8984,1.1917089279396156,20209.0,False
36107,"Tioga County, New York",24210.0,20312,21909,48344,19104,1.1919062623079952,24210.0,False
6013,"Contra Costa County, California",486945.0,408537,424057,1162648,80988,1.1919238649130923,486945.0,False
21111,"Jefferson County, Kentucky",390033.0,327211,356155,779232,141810,1.1919923229964762,390033.0,False
49005,"Cache County, Utah",49744.0,41718,44260,134428,14856,1.1923869792415744,49744.0,False
34003,"Bergen County, New Jersey",418357.0,350843,367059,953243,140979,1.1924336526594517,418357.0,False
18019,"Clark County, Indiana",57051.0,47844,52750,121484,14305,1.1924379232505644,57051.0,False
48453,"Travis County, Texas",641926.0,538109,571625,1289054,273849,1.1929293135777324,641926.0,False
48013,"Atascosa County, Texas",18992.0,15920,18858,49403,7182,1.192964824120603,18992.0,False
19077,"Guthrie County, Iowa",5390.0,4518,5783,10619,2666,1.1930057547587427,5390.0,False
50001,"Addison County, Vermont",17215.0,14416,17455,37434,9890,1.1941592674805772,17215.0,False
48141,"El Paso County, Texas",349484.0,292580,317665,863832,38358,1.194490395789186,349484.0,False
19067,"Floyd County, Iowa",7886.0,6600,7337,15601,3993,1.1948484848484848,7886.0,False
51183,"Sussex County, Virginia",4419.0,3698,4665,10866,1582,1.1949702541914549,4419.0,False
5093,"Mississippi County, Arkansas",17931.0,15005,19194,40361,7688,1.1950016661112963,17931.0,False
17113,"McLean County, Illinois",81860.0,68491,74822,171284,10089,1.195193529076813,81860.0,False
34005,"Burlington County, New Jersey",208513.0,174454,184859,461853,93115,1.195231980923338,208513.0,False
35019,"Guadalupe County, New Mexico",1548.0,1295,2162,4413,477,1.1953667953667955,1548.0,False
51053,"Dinwiddie County, Virginia",12472.0,10432,11837,28057,13322,1.1955521472392638,12472.0,True
19181,"Warren County, Iowa",23806.0,19906,21083,52709,5746,1.1959208278910882,23806.0,False
36091,"Saratoga County, New York",117711.0,98409,110095,236328,48632,1.1961405968966252,117711.0,False
17055,"Franklin County, Illinois",19260.0,16095,18478,37810,9280,1.1966449207828518,19260.0,False
19031,"Cedar County, Iowa",8986.0,7508,8213,18479,6196,1.1968566862013852,8986.0,False
13081,"Crisp County, Georgia",9518.0,7951,9926,20255,83,1.1970821280342094,9518.0,False
40073,"Kingfisher County, Oklahoma",6608.0,5520,6402,15290,5513,1.1971014492753622,6608.0,False
55121,"Trempealeau County, Wisconsin",14810.0,12370,13286,30679,2900,1.1972514147130153,14810.0,False
36037,"Genesee County, New York",29240.0,24416,26039,58204,18731,1.197575360419397,29240.0,False
31025,"Cass County, Nebraska",12382.0,10339,11693,26749,9415,1.1976013154076797,12382.0,False
19081,"Hancock County, Iowa",5489.0,4582,5127,10790,5271,1.1979484941073766,5489.0,False
55017,"Chippewa County, Wisconsin",31538.0,26326,28784,66254,15629,1.1979791840765783,31538.0,False
19109,"Kossuth County, Iowa",7698.0,6421,7227,14718,1586,1.1988786793334372,7698.0,False
48237,"Jack County, Texas",3594.0,2997,3816,8588,2732,1.1991991991991993,3594.0,False
51085,"Hanover County, Virginia",49633.0,41383,43331,110513,27009,1.1993572239808616,49633.0,False
48127,"Dimmit County, Texas",3368.0,2808,4018,8672,4278,1.1994301994301995,3368.0,True
17029,"Coles County, Illinois",24455.0,20385,22786,47076,9390,1.1996566102526367,24455.0,False
17067,"Hancock County, Illinois",9010.0,7510,8956,17582,5674,1.1997336884154461,9010.0,False
46013,"Brown County, South Dakota",19238.0,16035,17948,38278,6685,1.199750545681322,19238.0,False
42021,"Cambria County, Pennsylvania",66666.0,55541,64522,133263,30090,1.2003024792495633,66666.0,False
1051,"Elmore County, Alabama",38649.0,32184,36787,87694,28606,1.200876211782252,38649.0,False
13199,"Meriwether County, Georgia",9739.0,8106,9522,20679,8834,1.2014557118184062,9739.0,False
42051,"Fayette County, Pennsylvania",66012.0,54937,62005,128417,25079,1.2015945537615815,66012.0,False
33003,"Carroll County, New Hampshire",26009.0,21644,39889,50679,34968,1.201672518942894,26009.0,True
27009,"Benton County, Minnesota",19602.0,16312,17318,41300,7170,1.2016920058852378,19602.0,False
31179,"Wayne County, Nebraska",4484.0,3731,3956,9701,8,1.2018225676762262,4484.0,False
8014,"Broomfield County, Colorado",36182.0,30103,31338,73946,19378,1.2019400059794705,36182.0,False
1067,"Henry County, Alabama",8040.0,6686,9110,17282,7533,1.2025127131319175,8040.0,False
47119,"Maury County, Tennessee",47612.0,39591,43464,102002,24561,1.2025965497208961,47612.0,False
13039,"Camden County, Georgia",24470.0,20345,22774,55105,22838,1.2027525190464488,24470.0,False
29149,"Oregon County, Missouri",4069.0,3383,4380,8783,3780,1.2027785988767365,4069.0,False
36115,"Washington County, New York",29152.0,24235,29063,61310,13786,1.2028883845677738,29152.0,False
13091,"Dodge County, Georgia",7951.0,6608,8617,19977,3648,1.2032384987893463,7951.0,False
46017,"Buffalo County, South Dakota",592.0,492,588,1859,639,1.2032520325203253,592.0,True
12017,"Citrus County, Florida",81282.0,67551,82142,155173,58209,1.2032686414708886,81282.0,False
1075,"Lamar County, Alabama",6221.0,5168,7104,13885,4982,1.2037538699690402,6221.0,False
13025,"Brantley County, Georgia",8007.0,6649,8173,18105,9146,1.2042412392841029,8007.0,True
39135,"Preble County, Ohio",20004.0,16606,18088,40929,12477,1.204624834397206,20004.0,False
36035,"Fulton County, New York",26643.0,22103,28164,53280,13567,1.2054019816314527,26643.0,False
17187,"Warren County, Illinois",8244.0,6836,7602,16760,6801,1.2059684025746051,8244.0,False
30005,"Blaine County, Montana",2740.0,2271,2825,7030,4330,1.206516952884192,2740.0,True
18167,"Vigo County, Indiana",51609.0,42756,46946,106355,39807,1.207058658433904,51609.0,False
18007,"Benton County, Indiana",4132.0,3423,3795,8709,2240,1.2071282500730354,4132.0,False
16045,"Gem County, Idaho",8691.0,7196,7640,19250,11910,1.2077543079488604,8691.0,True
42025,"Carbon County, Pennsylvania",32206.0,26662,34247,65018,8904,1.2079363888680519,32206.0,False
32019,"Lyon County, Nevada",28135.0,23290,24582,59435,11835,1.2080291970802919,28135.0,False
29155,"Pemiscot County, Missouri",7582.0,6275,7542,15555,6467,1.2082868525896415,7582.0,False
46009,"Bon Homme County, South Dakota",2917.0,2414,2817,7018,4222,1.2083678541839271,2917.0,True
21149,"McLean County, Kentucky",4361.0,3609,4180,9173,2655,1.2083679689664728,4361.0,False
19173,"Taylor County, Iowa",2951.0,2442,2908,5916,2026,1.2084357084357085,2951.0,False
48345,"Motley County, Texas",556.0,460,718,1223,830,1.208695652173913,556.0,True
5037,"Cross County, Arkansas",7940.0,6564,7618,16827,8892,1.2096282754418037,7940.0,True
27141,"Sherburne County, Minnesota",41598.0,34379,36034,97820,11080,1.209982838360627,41598.0,False
26109,"Menominee County, Michigan",12072.0,9971,13305,23433,9199,1.210711062080032,12072.0,False
19003,"Adams County, Iowa",1844.0,1523,1893,3680,1444,1.2107682206172028,1844.0,False
15001,"Hawaii County, Hawaii",87747.0,72468,88965,202163,36430,1.2108378870673953,87747.0,False
27121,"Pope County, Minnesota",5930.0,4897,6375,11312,4005,1.2109454768225445,5930.0,False
6095,"Solano County, California",187690.0,154987,162513,450995,50374,1.2110047939504605,187690.0,False
29197,"Schuyler County, Missouri",1531.0,1264,1900,4066,1200,1.2112341772151898,1531.0,False
48503,"Young County, Texas",9166.0,7565,8554,17903,4730,1.2116325181758096,9166.0,False
49035,"Salt Lake County, Utah",494047.0,407673,430705,1180643,91704,1.2118707885977242,494047.0,False
1121,"Talladega County, Alabama",39215.0,32359,38088,81105,30822,1.2118730492289627,39215.0,False
32003,"Clark County, Nevada",1008802.0,832367,923275,2265926,54821,1.2119677978583967,1008802.0,False
38045,"LaMoure County, North Dakota",2058.0,1698,2077,4135,2359,1.2120141342756183,2058.0,True
21179,"Nelson County, Kentucky",22386.0,18457,19799,46779,15158,1.2128731646529771,22386.0,False
26143,"Roscommon County, Michigan",13780.0,11358,23182,23556,19178,1.2132417679168868,13780.0,True
1029,"Cleburne County, Alabama",6993.0,5761,6818,15144,9492,1.2138517618469016,6993.0,True
17023,"Clark County, Illinois",7829.0,6447,7365,15467,4592,1.2143632697378626,7829.0,False
36083,"Rensselaer County, New York",80326.0,66088,74186,160943,41294,1.2154400193681152,80326.0,False
48483,"Wheeler County, Texas",2320.0,1908,2612,4980,4046,1.2159329140461217,2320.0,True
45073,"Oconee County, South Carolina",40425.0,33240,41023,78775,37716,1.2161552346570397,40425.0,False
17017,"Cass County, Illinois",6087.0,5004,5684,12955,4486,1.2164268585131894,6087.0,False
48321,"Matagorda County, Texas",17119.0,14073,18674,36251,22652,1.2164428337952107,17119.0,True
13255,"Spalding County, Georgia",32004.0,26303,27957,67415,8627,1.2167433372619092,32004.0,False
48459,"Upshur County, Texas",18224.0,14969,17383,41261,23857,1.2174493954171954,18224.0,True
42101,"Philadelphia County, Pennsylvania",802812.0,659129,730630,1593208,43823,1.2179891948313608,802812.0,False
36021,"Columbia County, New York",30817.0,25300,33292,61469,20477,1.2180632411067194,30817.0,False
51143,"Pittsylvania County, Virginia",29827.0,24487,29526,60541,31563,1.218074896884061,29827.0,True
19171,"Tama County, Iowa",8169.0,6703,7589,17017,6848,1.218708041175593,8169.0,False
53067,"Thurston County, Washington",141017.0,115695,121682,294272,50307,1.2188685768615757,141017.0,False
12031,"Duval County, Florida",483034.0,396132,437330,995708,528830,1.2193763694929973,483034.0,True
21215,"Spencer County, Kentucky",8434.0,6916,7480,19549,6094,1.219491035280509,8434.0,False
